232,S06D8,Drift,32.903,0.1,3.84,4.603,0,19.92,2.494,0,0,0,0,0,0
233,S06D9,Drift,32.946,0.043,3.91,4.615,0,19.85,2.496,0,0,0,0,0,0
234,S06S1,Instrument,32.946,0,3.91,4.615,0,19.85,2.496,0,0,0,0,0,0
235,S06D10,Drift,33.023,0.077,4.05,4.634,0,19.74,2.5,0,0,0,0,0,0
236,S06D11,Drift,33.623,0.6,5.32,4.763,0,18.88,2.531,0,0,0,0,0,0
237,S06D12,Drift,33.79,0.167,5.73,4.794,0,18.65,2.54,0,0,0,0,0,0
238,S06D13,Drift,33.833,0.043,5.84,4.801,0,18.59,2.542,0,0,0,0,0,0
239,S06K2,Kicker,33.883,0.05,5.97,4.81,0,18.53,2.545,0,0,0,0,0,0
240,S06D14,Drift,33.89,0.007,5.98,4.811,0,18.52,2.545,0,0,0,0,0,0
241,S06D15,Drift,33.932,0.042,6.1,4.818,0,18.46,2.548,0,0,0,0,0,0
242,S06BPM4,Monitor,33.957,0.025,6.16,4.822,0,18.43,2.549,0,0,0,0,0,0
243,S06D16,Drift,34,0.043,6.28,4.829,0,18.37,2.551,0,0,0,0,0,0
244,S06S2,Instrument,34,0,6.28,4.829,0,18.37,2.551,0,0,0,0,0,0
245,S06D17,Drift,34.077,0.077,6.49,4.841,0,18.27,2.556,0,0,0,0,0,0
246,S06D18,Drift,34.133,0.056,6.65,4.849,0,18.2,2.559,0,0,0,0,0,0
247,L04D1,Drift,34.175,0.042,6.77,4.856,0,18.14,2.561,0,0,0,0,0,0
248,L04C1,Lcavity,38.242,4.067,26,5.169,0,13.89,2.822,0,0,0,18000000,-45,2998500000
249,L04D2,Drift,38.283,0.041,26.27,5.171,0,13.85,2.825,0,0,0,0,0,0
250,S07BPM1,Monitor,38.493,0.21,27.66,5.179,0,13.7,2.84,0,0,0,0,0,0
251,S07D1,Drift,38.618,0.125,28.5,5.183,0,13.62,2.849,0,0,0,0,0,0
252,S07D2,Drift,38.643,0.025,28.67,5.184,0,13.6,2.851,0,0,0,0,0,0
253,S07K1,Kicker,38.693,0.05,29.02,5.186,0,13.57,2.855,0,0,0,0,0,0
254,S07D3,Drift,38.718,0.025,29.19,5.187,0,13.55,2.857,0,0,0,0,0,0
255,S07D4,Drift,38.793,0.075,29.71,5.189,0,13.5,2.862,0,0,0,0,0,0
256,S07Q1,Quadrupole,38.943,0.15,29.14,5.194,0,14.15,2.873,0,0,2.417906667,0,0,0
257,S07D5,Drift,39.043,0.1,27.71,5.198,0,15.11,2.88,0,0,0,0,0,0
258,S07D6,Drift,39.143,0.1,26.32,5.201,0,16.11,2.886,0,0,0,0,0,0
259,S07D7,Drift,39.243,0.1,24.97,5.205,0,17.13,2.892,0,0,0,0,0,0
260,S07Q2,Quadrupole,39.393,0.15,23.42,5.212,0,18.42,2.901,0,0,-0.773553333,0,0,0
261,S07D8,Drift,39.493,0.1,22.69,5.216,0,19.09,2.906,0,0,0,0,0,0
262,S07BPM2,Monitor,39.703,0.21,21.19,5.225,0,20.54,2.917,0,0,0,0,0,0
263,S07D9,Drift,39.778,0.075,20.67,5.229,0,21.08,2.92,0,0,0,0,0,0
264,S07D10,Drift,39.803,0.025,20.5,5.23,0,21.25,2.922,0,0,0,0,0,0
265,S07K2,Kicker,39.853,0.05,20.16,5.233,0,21.62,2.924,0,0,0,0,0,0
266,S07D11,Drift,39.878,0.025,19.99,5.234,0,21.8,2.925,0,0,0,0,0,0
267,S07D12,Drift,39.903,0.025,19.82,5.235,0,21.98,2.926,0,0,0,0,0,0
268,S07D13,Drift,39.946,0.043,19.53,5.237,0,22.3,2.928,0,0,0,0,0,0
269,S07S1,Instrument,39.946,0,19.53,5.237,0,22.3,2.928,0,0,0,0,0,0
270,S07D14,Drift,40.023,0.077,19.02,5.241,0,22.86,2.932,0,0,0,0,0,0
271,S07D15,Drift,40.37,0.347,16.8,5.261,0,25.53,2.946,0,0,0,0,0,0
272,S07C1,Lcavity,40.82,0.45,14.15,5.29,0,29.22,2.962,0,0,0,0,45,2998500000
273,S07D16,Drift,41.123,0.303,12.51,5.313,0,31.86,2.972,0,0,0,0,0,0
274,S07D17,Drift,41.198,0.075,12.12,5.319,0,32.53,2.975,0,0,0,0,0,0
275,S07D18,Drift,41.223,0.025,11.99,5.321,0,32.76,2.975,0,0,0,0,0,0
276,S07K3,Kicker,41.273,0.05,11.74,5.325,0,33.21,2.977,0,0,0,0,0,0
277,S07D19,Drift,41.298,0.025,11.61,5.327,0,33.44,2.978,0,0,0,0,0,0
